=1	=1	=1	=1	=1
16	0	3	We're	6
16	1	.	wor-	3
16	0	.	-kin'	6
16	1	.	on	5
16	0	.	the	6
=23	=23	=23	=23	=23
16	1	.	re-	1
8	0	.	-cord	6
8	1	2	yo	5
16	0	.	so	6
8	1	.	just	4
8	1	.	stay	6
8	1	.	pa-	5
8	1	.	-tient	6
8	.	.	.	3
=24	=24	=24	=24	=24
1	.	.	.	1
=0	=0	=0	=0	=0
2.	.	.	.	1
8.	1	4	Now	6
16	0	.	I	5
=1	=1	=1	=1	=1
8	1	.	go	1
16	1	.	by	6
16	0	.	the	5
8	1	.	name	6
16	1	1	of	4
16	0	.	the	6
8	1	.	King	5
8	1	.	Ad-	6
8	1	.	-Rock	3
8	.	.	.	6
=2	=2	=2	=2	=2
16	1	3	I	1
8	0	.	don't	6
8	1	.	wear	5
8	1	.	a	6
8	1	.	cup	4
8	1	.	nor	6
16	0	.	a	5
8	1	.	jock.	6
8	.	.	.	3
=3	=3	=3	=3	=3
16	1	3	I	1
8	0	.	bring	6
16	0	.	the	5
8	1	.	shit	6
8	1	1	that's	4
16	1	.	be-	6
8	0	.	-yond	5
16	0	.	bi-	6
8.	1	.	-zarre	3
16	.	.	.	6
=4	=4	=4	=4	=4
8	1	3	Like	1
8	1	.	Miss	6
16	1	.	Pi-	5
8.	0	.	-ggy	6
4	1	1	who	4
4	1	.	moi.	6
=5	=5	=5	=5	=5
16	1	4	I	1
8	0	.	am	6
16	0	.	the	5
8	1	.	one	6
16	1	.	with	4
16	0	.	the	6
8	1	.	cli-	5
8	0	.	-en-	6
8	1	.	-tele	3
16	.	.	.	6
16	0	3	.	5
=6	=6	=6	=6	=6
8	1	.	say	1
8	0	.	Ad-	6
8	1	.	Rock	5
8	1	1	you	6
8	1	.	rock	4
8	0	.	so	6
8.	1	.	well.	5
16	.	.	.	6
=7	=7	=7	=7	=7
16	1	3	I've	1
8.	0	.	got	6
8	1	.	class	5
8	0	.	like	6
8	1	.	pink	4
8	0	.	cham-	6
8	1	.	-pale	5
16	1	3	M	6
16	0	.	C	3
=8	=8	=8	=8	=8
8	1	.	A	1
16	1	1	grab	6
16	0	.	the	5
16	1	.	mic	6
16	0	.	be-	4
16	1	.	-fore	6
16	0	.	the	5
8	1	.	mic	6
8	0	.	goes	3
4	1	.	stale.	6
=9	=9	=9	=9	=9
8	.	.	.	1
8	1	4	Don't	6
8.	1	.	test	5
16	1	.	me	6
16	.	.	.	4
16	0	3	they	6
16	1	.	can't	5
16	0	.	a-	6
8.	1	.	-rrest	3
16	1	.	me.	6
=10	=10	=10	=10	=10
8	.	.	.	1
8	1	3	Fake	6
8	1	.	right	5
16	0	1	cross	6
8	1	.	o-	4
16	0	.	-ver	6
8	1	.	shoot	5
8	1	.	lef-	6
8	1	.	-ty	3
=11	=11	=11	=11	=11
8	.	.	.	1
16	1	3	You	6
8	1	.	look	5
8	1	.	up-	6
