=1	=1	=1	=1	=1
=6	=6	=6	=6	=6
16	1	3	pump	1
16	0	.	a	6
16	1	.	li-	5
16	0	.	-ttle	6
16	1	.	bit	4
16	0	.	and	6
16	1	.	let	5
16	0	.	'em	6
16	1	.	know	3
16	0	.	it's	6
16	1	.	go-	5
16	0	.	-ing	6
8	1	.	on	4
8	0	3	like	6
=7	=7	=7	=7	=7
4	1	.	that	1
4.	.	.	.	6
8	0	3	like	5
8	1	.	that	6
8	.	.	.	4
=8	=8	=8	=8	=8
8	1	3	cold	1
16	1	.	on	6
16	0	.	a	5
16	1	.	mi-	6
16	0	.	-ssion	4
8	1	.	so	6
8	1	.	fall	5
8	0	.	um	6
8	1	.	back	3
16	1	3	let	6
16	0	.	'em	5
=9	=9	=9	=9	=9
4	1	.	know	1
8.	.	.	.	6
16	0	3	that	5
8	1	.	you're	6
8	0	.	too	4
8	1	.	much	6
8	0	3	and	5
=10	=10	=10	=10	=10
8	1	.	this	1
16	1	.	is	6
16	0	.	a	5
8	1	.	beat	6
8	1	.	uh	4
16	.	.	.	6
16	0	.	they	5
8	1	.	can't	6
4	1	.	touch	3
=1	=1	=1	=1	=1
8	1	4	give	1
16	1	.	me	6
16	0	.	a	5
4	1	.	song	6
8	.	.	.	4
8	0	3	or	6
8	1	.	rhy-	5
8	0	.	-thm	6
=2	=2	=2	=2	=2
16	1	3	ma-	1
16	0	.	-kin'	6
8	0	.	'em	5
8	1	.	sweat	6
8	0	1	that's	4
8	1	.	what	6
8	0	.	I'm	5
16	1	.	gi-	6
16	0	.	-vin'	3
8	0	.	'em	6
=3	=3	=3	=3	=3
4	1	.	now	1
4.	.	.	.	6
8	1	3	they	5
8	1	.	know	6
16	.	.	.	4
16	0	3	you	6
=4	=4	=4	=4	=4
16	1	.	talk	1
16	0	.	a-	6
16	1	.	-bout	5
16	0	.	the	6
8	1	.	ha-	4
16	0	.	-mmer	6
16	0	3	you	5
16	1	.	tal-	6
16	0	.	-kin'	3
16	1	.	bout	6
16	0	.	a	5
8	1	.	show	6
8	0	3	that's	4
=5	=5	=5	=5	=5
4.	1	.	hyped	1
4	.	.	.	6
8	0	3	and	5
4	1	.	tight	6
=6	=6	=6	=6	=6
16	1	3	sing-	1
16	0	.	-ers	6
8	1	.	are	5
16	1	.	swea-	6
16	0	.	-tin'	4
8	1	.	so	6
8	1	.	pass	5
16	1	.	them	6
16	0	.	a	3
8	1	.	wipe	6
16	1	3	or	5
16	0	.	a	6
=7	=7	=7	=7	=7
8	1	.	tape	1
2	.	.	.	6
8	1	3	to	5
4	1	.	learn	6
=8	=8	=8	=8	=8
16	1	3	what's	1
16	0	.	it	6
16	1	.	go-	5
16	0	.	-nna	6
8	1	.	take	4
16	1	.	in	6
16	0	.	the	5
16	1	.	nine-	6
16	0	.	-ties	3
8	1	.	to	6
8	1	.	burn	5
8	0	.	the	6
=9	=9	=9	=9	=9
4	1	.	charts	1
4.	.	.	.	6
8	0	3	le-	5
8	1	.	-git	6
8	.	.	.	4
=10	=10	=10	=10	=10
16	1	3	ei-	1
16	0	.	-ther	6
8	1	.	work	5
8	1	.	hard	6
16	1	.	or	4
16	0	.	you	6
16	1	.	might	5
16	0	.	as	6
8	1	.	well	3
4	1	.	quit	6
=1	=1	=1	=1	=1
8	1	4	go	1
16	1	.	with	6
16	0	.	the	5
8	1	.	funk	6
4	.	.	.	4
16	1	3	it	6
16	0	.	is	5
8	1	.	said	6
16	1	3	if	3
16	0	.	you	6
=2	=2	=2	=2	=2
8	1	.	can't	1
16	1	.	groove	6
16	0	.	to	5
8	1	.	this	6
16	1	1	then	4
16	0	.	you	6
16	1	.	pro-	5
16	0	.	-'bly	6
8	1	.	are	3
8	1	.	dead	6
8	0	3	so	5
=3	=3	=3	=3	=3
4	1	.	wave	1
8	.	.	.	6
8	0	3	your	5
8	1	.	hands	6
16	1	.	in	4
16	0	.	the	6
8	1	.	air	5
8	.	.	.	6
=4	=4	=4	=4	=4
16	1	3	bust	1
16	0	.	a	6
8	1	.	few	5
8	1	.	moves	6
16	1	.	run	4
16	0	.	your	6
16	1	.	fing-	5
16	0	.	-ers	6
16	1	.	through	3
16	0	.	your	6
8	1	.	hair	5
16	1	3	this	6
16	0	.	is	4
=5	=5	=5	=5	=5
8	1	.	it	1
2	.	.	.	6
16	1	3	for	5
16	0	.	a	6
