=1	=1	=1	=1	=1
16	1	.	wreck	4.58496
16	0	.	a	7.58496
8	1	.	mic	6.58496
16	1	3	Pimp-	7.58496
16	0	.	-in'	5.58496
=6	=6	=6	=6	=6
16	1	.	hoes	2.58496
16	0	.	and	7.58496
24	1	.	clock-	6.58496
24	0	.	-in'	7.58496
24	0	.	a	5.58496
8	1	.	grip	7.58496
16	1	.	like	6.58496
16	0	.	my	7.58496
16	1	.	name	4.58496
16	0	.	was	7.58496
16	1	.	Do-	6.58496
16	0	.	-lo-	7.58496
8	1	.	-mite	5.58496
8	.	.	.	7.58496
=7	=7	=7	=7	=7
8	1	3	Yeah	2.58496
8	.	.	.	7.58496
16	1	.	and	6.58496
16	0	.	it	7.58496
8	1	.	don't	5.58496
8	1	.	quit	7.58496
16	.	.	.	6.58496
16	0	3	I	7.58496
16	1	.	think	4.58496
16	0	.	they	7.58496
16	1	.	in	6.58496
16	0	.	the	7.58496
=8	=8	=8	=8	=8
8	1	.	mood	2.58496
16	1	.	for	7.58496
16	0	.	some	6.58496
16	1	.	mo-	7.58496
16	0	.	-ther-	5.58496
16	1	.	-fu-	7.58496
16	0	.	-ckin'	6.58496
8	1	.	G	7.58496
8	1	.	shit	4.58496
8	.	.	.	7.58496
8	1	3	So	6.58496
=9	=9	=9	=9	=9
8	1	.	Dre	2.58496
8	.	.	.	7.58496
16	1	2	Wha-	6.58496
8	0	.	-ttup	7.58496
8.	1	.	Dog	5.58496
16	1	3	Go-	7.58496
16	0	.	-tta	6.58496
16	1	.	give	7.58496
16	0	.	em	4.58496
16	1	.	what	7.58496
16	0	.	they	6.58496
=10	=10	=10	=10	=10
16	.	.	.	2.58496
8	1	.	want	7.58496
16	.	.	.	6.58496
16	1	2	What's	7.58496
8	0	.	that	5.58496
8	1	.	G?	7.58496
16	0	3	We	6.58496
16	1	.	go-	7.58496
16	0	.	-tta	4.58496
16	1	.	break	7.58496
16	0	.	em	6.58496
8	1	.	off	7.58496
=11	=11	=11	=11	=11
8	1	.	some-	2.58496
8	0	.	-thin'	7.58496
8.	1	0	Hell	6.58496
8.	1	.	yeah!	7.58496
16	1	.	and	5.58496
16	0	.	it's	7.58496
16	1	.	go-	6.58496
16	0	.	-tta	7.58496
8	1	.	be	4.58496
=12	=12	=12	=12	=12
8	1	.	bump-	2.58496
8	0	.	-in'	7.58496
16	1	3	Ci-	6.58496
16	0	.	-ty	7.58496
8	1	.	of	5.58496
8	1	.	Comp-	7.58496
8	0	.	-ton	6.58496
4	.	.	.	7.58496
=12	=12	=12	=12	=12
2	.	.	.	2.58496
8.	.	.	.	7.58496
16	0	4	It's	6.58496
16	1	.	where	7.58496
16	0	.	it	5.58496
8	1	.	takes	7.58496
=13	=13	=13	=13	=13
8	1	.	place	2.58496
16	1	.	so	7.58496
16	0	.	when	6.58496
8	1	.	asked	7.58496
16	1	.	yo'	5.58496
16	0	.	a-	7.58496
8	1	.	-tten-	6.58496
8	0	.	-tion	7.58496
16	1	3	Mo-	4.58496
16	0	.	-bbin'	7.58496
16	1	.	like	6.58496
16	0	.	a	7.58496
=14	=14	=14	=14	=14
8	1	.	muh-	2.58496
16	1	.	-'fu-	7.58496
16	0	.	-cker	6.58496
16	1	.	but	7.58496
16	0	.	I	5.58496
8	1	.	ain't	7.58496
8	1	.	lynch-	6.58496
8	0	.	-in'	7.58496
24	1	3	Dro-	4.58496
24	0	.	-ppin'	7.58496
24	0	.	the	6.58496
16	1	.	fun-	7.58496
16	0	.	-ky	5.58496
=15	=15	=15	=15	=15
16	1	.	shit	2.58496
16	0	.	that's	7.58496
24	1	.	ma-	6.58496
24	0	.	-kin'	7.58496
24	0	.	the	5.58496
16	1	.	su-	7.58496
16	0	.	-cka	6.58496
16	1	.	ni-	7.58496
16	0	.	-ggaz	4.58496
16	1	.	mum-	7.58496
8	0	.	-ble	6.58496
16	.	.	.	7.58496
16	1	3	When	5.58496
16	0	.	I'm	7.58496
16	1	.	on	6.58496
16	0	.	the	7.58496
=16	=16	=16	=16	=16
16	1	.	mic	2.58496
16	0	.	it's	7.58496
16	1	.	like	6.58496
16	0	.	a	7.58496
16	1	.	coo-	5.58496
16	0	.	-kie	7.58496
16	1	.	they	6.58496
16	0	.	all	7.58496
16	.	.	.	4.58496
8	1	.	crum-	7.58496
16	0	.	-ble	6.58496
16	1	3	Try	7.58496
16	0	.	to	5.58496
8	1	.	get	7.58496
=17	=17	=17	=17	=17
8	1	.	close	2.58496
16	1	.	and	7.58496
16	0	.	your	6.58496
16	1	.	ass-	7.58496
16	0	.	-'ll	5.58496
8	1	.	get	7.58496
8	1	.	smacked	6.58496
16	.	.	.	7.58496
16	0	3	My	4.58496
16	1	.	mo-	7.58496
16	0	.	-ther-	6.58496
16	1	.	-fu-	7.58496
16	0	.	-ckin'	5.58496
=18	=18	=18	=18	=18
16	1	.	ho-	2.58496
16	0	.	-mie	7.58496
16	1	.	Do-	6.58496
16	0	.	-ggy	7.58496
16	1	.	Dogg	5.58496
16	0	.	has	7.58496
16	1	.	got	6.58496
8	0	.	my	7.58496
8	1	.	back	4.58496
16	.	.	.	7.58496
16	1	3	Ne-	6.58496
16	0	.	-ver	7.58496
16	1	.	let	5.58496
16	0	.	me	7.58496
=19	=19	=19	=19	=19
16	1	.	slip	2.58496
16	0	.	'cause	7.58496
16	1	.	if	6.58496
16	0	.	I	7.58496
8	1	.	slip	5.58496
16	1	.	then	7.58496
16	0	.	I'm	6.58496
16	1	.	sli-	7.58496
8	0	.	-ppin'	4.58496
32	.	.	.	7.58496
32	0	3	But	6.58496
16	1	.	if	7.58496
16	0	.	I	5.58496
16	1	.	got	7.58496
16	0	.	my	6.58496
=20	=20	=20	=20	=20
16	1	.	Ni-	2.58496
16	0	.	-na	7.58496
16	1	.	then	6.58496
16	0	.	you	7.58496
16	1	.	know	5.58496
16	0	.	I'm	7.58496
8	1	.	straight	6.58496
16	1	.	tri-	7.58496
8	0	.	-ppin'	4.58496
32	.	.	.	7.58496
32	0	3	And	6.58496
24	1	.	I'-	7.58496
24	0	.	-ma	5.58496
24	0	.	con-	7.58496
24	1	.	-tin-	6.58496
24	0	.	-ue	7.58496
24	0	.	to	3.58496
=21	=21	=21	=21	=21
16	1	.	put	2.58496
16	0	.	the	7.58496
8	1	.	rap	6.58496
8	1	.	down	7.58496
16	1	3	put	5.58496
16	0	.	the	7.58496
8	1	.	mack	6.58496
8	1	.	down	7.58496
16	.	.	.	4.58496
16	0	3	And	7.58496
16	1	.	if	6.58496
16	0	.	you	7.58496
=22	=22	=22	=22	=22
16	1	.	bi-	2.58496
8	0	.	-tches	7.58496
8	1	.	talk	6.58496
16	1	.	shit	7.58496
16	.	.	.	5.58496
16	0	.	I'll	7.58496
16	1	.	have	6.58496
16	0	.	to	7.58496
16	1	.	put	4.58496
16	0	.	the	7.58496
8	1	.	smack	6.58496
8	1	.	down	7.58496
=23	=23	=23	=23	=23
8.	1	3	Yeah	2.58496
16	.	.	.	7.58496
16	1	.	and	6.58496
16	0	.	you	7.58496
8	1	.	don't	5.58496
8	1	.	stop	7.58496
16	.	.	.	6.58496
16	0	3	I	7.58496
16	1	.	told	4.58496
16	0	.	you	7.58496
8	1	.	I'm	6.58496
=24	=24	=24	=24	=24
8	1	.	just	2.58496
16	1	.	like	7.58496
16	0	.	a	6.58496
8	1	.	clock	7.58496
16	1	.	when	5.58496
16	0	.	I	7.58496
8	1	.	tick	6.58496
16	1	.	and	7.58496
8	0	.	I	4.58496
8	1	.	tock	7.58496
16	.	.	.	6.58496
=25	=25	=25	=25	=25
16	1	3	But	2.58496
16	0	.	I'm	7.58496
16	1	.	ne-	6.58496
16	0	.	-ver	7.58496
8	1	.	off	5.58496
16	1	.	al-	7.58496
16	0	.	-ways	6.58496
8	1	.	on	7.58496
16	1	.	to	4.58496
16	0	.	the	7.58496
16	1	.	break	6.58496
16	0	.	of	7.58496
8	1	.	dawn	5.58496
=26	=26	=26	=26	=26
16	1	3	C	2.58496
16	0	.	O	7.58496
16	1	.	M	6.58496
16	0	.	P	7.58496
