=0	=0	=0	=0	=0
16	0	.	-thin'	4.58496
8.	1	.	uhh!	7.58496
8	.	.	.	6.58496
=0	=0	=0	=0	=0
2..	.	.	.	2.58496
8	0	4	Let's	7.58496
=1	=1	=1	=1	=1
8.	1	.	par-	2.58496
16	0	.	-ty	7.58496
16	1	4	E-	6.58496
16	0	.	-very-	7.58496
16	1	.	-bo-	5.58496
16	0	.	-dy	7.58496
8.	1	.	stand	6.58496
16	1	.	up	7.58496
4	.	.	.	4.58496
=2	=2	=2	=2	=2
8	.	.	.	2.58496
16	1	3	E-	7.58496
16	0	.	-very-	6.58496
16	1	.	-bo-	7.58496
16	0	.	-dy	5.58496
16	1	.	put	7.58496
16	0	.	your	6.58496
8.	1	.	hands	7.58496
16	1	.	up	4.58496
8	.	.	.	7.58496
8	0	4	Let's	6.58496
=3	=3	=3	=3	=3
8.	1	.	par-	2.58496
16	0	.	-ty	7.58496
16	1	4	E-	6.58496
16	0	.	-very-	7.58496
16	1	.	-bo-	5.58496
16	0	.	-dy	7.58496
8	1	.	bounce	6.58496
16	0	.	wit	7.58496
8	1	.	me	4.58496
16	.	.	.	7.58496
16	0	3	Some	6.58496
8	1	.	cham-	7.58496
=4	=4	=4	=4	=4
8	1	.	-pagne	2.58496
16	0	1	and	7.58496
16	1	.	burn	6.58496
16	0	.	a	7.58496
16	1	.	li-	5.58496
16	0	.	-ttle	7.58496
8	1	.	gree-	6.58496
16	0	.	-ner-	7.58496
16	1	.	-y	4.58496
8	.	.	.	7.58496
8	0	3	It's	6.58496
=5	=5	=5	=5	=5
8	1	.	hot!	2.58496
8	.	.	.	7.58496
8.	.	.	.	6.58496
8	1	4	Dis-	7.58496
8	1	.	-co	5.58496
16	0	.	in-	7.58496
8	1	.	-fer-	6.58496
8	1	.	-no	7.58496
=6	=6	=6	=6	=6
8	1	3	Let's	2.58496
8	1	.	go!	7.58496
16	.	.	.	6.58496
16	0	3	You're	7.58496
8	1	.	now	5.58496
16	1	.	ro-	7.58496
16	0	.	-ckin'	6.58496
16	1	.	wit	7.58496
16	0	.	a	4.58496
16	1	.	pro	7.58496
16	.	.	.	6.58496
16	0	4	I	7.58496
8	1	.	get	5.58496
=7	=7	=7	=7	=7
8	1	.	dough	2.58496
16	0	2	to	7.58496
8	1	.	flip	6.58496
16	1	.	dough	7.58496
16	0	2	to	5.58496
8	1	.	get	7.58496
8	1	.	more	6.58496
16	0	.	fuh	7.58496
8	1	.	sho'	4.58496
16	.	.	.	7.58496
=8	=8	=8	=8	=8
16	1	3	Get	2.58496
16	0	.	my	7.58496
8	1	.	drink	6.58496
8	1	.	on	7.58496
16	1	1	then	5.58496
16	0	.	get	7.58496
16	1	.	on	6.58496
16	0	.	the	7.58496
8	1	.	dance	4.58496
8	1	.	floor	7.58496
8	0	4	Look	6.58496
=9	=9	=9	=9	=9
16	1	.	ho-	2.58496
16	0	.	-mie	7.58496
16	1	.	I	6.58496
16	0	.	don't	7.58496
8	1	.	dance	5.58496
16	1	1	all	7.58496
16	0	.	I	6.58496
16	1	.	do	7.58496
16	0	.	is	4.58496
8	1	.	this	7.58496
8	.	.	.	6.58496
16	1	3	It's	7.58496
16	0	.	the	5.58496
=10	=10	=10	=10	=10
8	1	.	same	2.58496
8	1	.	two	7.58496
8	1	.	step	6.58496
16	1	.	wit	7.58496
16	0	.	a	5.58496
8	1	.	lil	7.58496
8	1	.	twist	6.58496
8	.	.	.	7.58496
16	1	3	Li-	4.58496
16	0	.	-sten	7.58496
=11	=11	=11	=11	=11
8	1	.	punk	2.58496
16	1	.	I	7.58496
16	0	.	ain't	6.58496
16	1	.	new	7.58496
16	0	.	to	5.58496
16	1	.	this	7.58496
16	0	1	I'm	6.58496
16	1	.	true	7.58496
16	0	.	to	4.58496
8	1	.	this	7.58496
8	.	.	.	6.58496
16	1	3	Pay	7.58496
16	0	.	a-	5.58496
=12	=12	=12	=12	=12
16	1	.	-tten-	2.58496
16	0	.	-tion	7.58496
16	1	.	boy	6.58496
16	0	1	I'll	7.58496
16	1	.	teach	5.58496
16	0	.	you	7.58496
16	1	.	how	6.58496
16	0	.	to	7.58496
16	1	.	do	4.58496
16	0	.	this	7.58496
16	1	.	shit	6.58496
16	0	3	You	7.58496
16	1	.	mix	5.58496
16	0	.	a	7.58496
16	1	.	li-	6.58496
16	0	.	-ttle	7.58496
=13	=13	=13	=13	=13
8	1	.	Goose	2.58496
16	1	.	wit	7.58496
16	0	.	a	6.58496
16	1	.	li-	7.58496
16	0	.	-ttle	5.58496
8	1	.	Dom	7.58496
16	1	.	Per-	6.58496
16	0	.	-ig-	7.58496
8	1	.	-non	4.58496
16	1	3	And	7.58496
16	0	.	a	6.58496
16	1	.	li-	7.58496
16	0	.	-ttle	5.58496
=14	=14	=14	=14	=14
16	1	.	He-	2.58496
16	0	.	-nne-	7.58496
16	1	.	-ssy	6.58496
16	0	.	you	7.58496
16	1	.	know	5.58496
16	0	.	we	7.58496
16	1	.	fin	6.58496
16	0	.	to	7.58496
16	1	.	ca-	4.58496
16	0	.	-rry	7.58496
8	1	.	on	6.58496
16	1	3	ha-	7.58496
16	0	.	-llin'	5.58496
16	1	.	at	7.58496
16	0	.	these	6.58496
=15	=15	=15	=15	=15
16	1	.	shor-	2.58496
16	0	.	-ties	7.58496
16	1	.	in	6.58496
16	0	.	the	7.58496
8	1	.	club	5.58496
24	1	1	try-	7.58496
24	0	.	-in'	6.58496
24	0	.	to	7.58496
8	1	.	get	4.58496
8	0	.	right	7.58496
16	1	3	We	6.58496
16	0	.	gon	7.58496
16	1	.	be	5.58496
16	0	.	up	7.58496
=16	=16	=16	=16	=16
16	1	.	in	2.58496
16	0	.	this	7.58496
8	1	.	bitch	6.58496
16	1	.	till	7.58496
16	0	.	we	5.58496
8	1	.	break	7.58496
8	1	.	day-	6.58496
8	0	.	-light	7.58496
4	.	.	.	4.58496
=1	=1	=1	=1	=1
8	.	.	.	2.58496
8	0	4	You	7.58496
8	1	.	see	6.58496
8	0	.	me	7.58496
8	1	.	shin-	5.58496
16	0	.	-in'	7.58496
16	0	3	lit	6.58496
8	1	.	up	7.58496
8	0	.	wit	4.58496
=2	=2	=2	=2	=2
8	1	.	dia-	2.58496
16	0	.	-monds	7.58496
16	0	3	'Cause	6.58496
8	1	.	I	7.58496
8	0	.	stay	5.58496
8	1	.	grind-	7.58496
8	0	.	-in'	6.58496
4	.	.	.	7.58496
=3	=3	=3	=3	=3
16	1	3	Ho-	2.58496
16	0	.	-mie	7.58496
16	1	.	you	6.58496
16	0	.	can	7.58496
8	1	.	catch	5.58496
8	0	.	me	7.58496
8	1	.	swoo-	6.58496
8	0	.	-pin'	7.58496
8	1	3	Bent-	4.58496
8	0	.	-ley	7.58496
=4	=4	=4	=4	=4
8	1	.	Coup-	2.58496
8	0	.	-in'	7.58496
8	1	3	swi-	6.58496
16	0	.	-tchin'	7.58496
8.	1	.	lanes	5.58496
4.	.	.	haha!	7.58496
=5	=5	=5	=5	=5
8	.	.	.	2.58496
16	1	3	If	7.58496
16	0	.	you	6.58496
8	1	.	see	7.58496
8	0	.	me	5.58496
8	1	.	ro-	7.58496
16	0	.	-llin'	6.58496
16	0	3	you	7.58496
8	1	.	know	4.58496
8	0	.	I'm	7.58496
=6	=6	=6	=6	=6
8	1	.	hol-	2.58496
16	0	.	-din'	7.58496
